年,区名,当落,得票数,氏名,よみ,年齢,性別,党派,新旧,主な肩書き,得票率%,略称党名,党順序,自治体コード
2011,中野,落,1298.0,能津 恵子,,61.0,女,民主,現,,1.26,民主,80.0,131148
2011,中野,落,1258.0,内野 大三郎,,40.0,男,自民,新,,1.22,自民,1.0,131148
2011,中野,落,1122.801,金子 直史,,37.0,男,民主,新,,1.09,民主,80.0,131148
2011,中野,落,1017.0,日向 篤,,49.0,男,社民,新,,0.99,社民,8.0,131148
2011,中野,落,998.0,斉藤 文弘,,32.0,男,民主,新,,0.97,民主,80.0,131148
2011,中野,落,996.0,多田 学,,25.0,男,無所属,新,,0.97,無所属,11.0,131148
2011,中野,落,886.0,玉手 拓海,,30.0,男,民主,新,,0.86,民主,80.0,131148
2011,中野,落,868.0,清原 弘行,,27.0,男,民主,新,,0.84,民主,80.0,131148
2011,中野,落,625.0,須藤 泰男,,77.0,男,みんな,新,,0.61,諸派,99.0,131148
2011,中野,落,535.0,星野 恵子,,56.0,女,無所属,新,,0.52,無所属,11.0,131148
2011,中野,落,432.189,南 俊輔,,26.0,男,無所属,新,,0.42,無所属,11.0,131148
2011,中野,落,331.0,諸星 秀俊,,31.0,男,無所属,新,,0.32,無所属,11.0,131148
2011,中野,落,185.0,小針 秀夫,,71.0,男,無所属,新,,0.18,無所属,11.0,131148
2011,中野,落,121.0,泊 幸一郎,,66.0,男,無所属,新,,0.12,無所属,11.0,131148
2015,中野,当,3478.0,桧山 隆,,31.0,男,民主,新,党政策委員,3.3,民主,80.0,131148
2015,中野,当,3397.0,長沢 和彦,,53.0,男,共産,現,区議会議員,3.22,共産,5.0,131148
2015,中野,当,3370.0,山本 崇志,,35.0,男,民主,新,党政策委員,3.2,民主,80.0,131148
2015,中野,当,2987.0,浦野 智美,,34.0,女,共産,現,区議会議員,2.83,共産,5.0,131148
2015,中野,当,2660.0,稲垣 淳子,,44.0,女,無所属,現,区議会議員,2.52,無所属,11.0,131148
2015,中野,当,2651.0,来住 和行,,67.0,男,共産,現,区議会議員,2.51,共産,5.0,131148
2015,中野,当,2629.0,武藤 有子,,59.0,女,無所属,現,区議会議員,2.49,無所属,11.0,131148
2015,中野,当,2611.0,出井 良輔,,41.0,男,自民,現,区議会議員,2.48,自民,1.0,131148
2015,中野,当,2561.0,羽鳥 大輔,,28.0,男,共産,新,政党職員,2.43,共産,5.0,131148
2015,中野,当,2518.0,北原 奉昭,,69.0,男,自民,現,古書店経営,2.39,自民,1.0,131148
2015,中野,当,2513.0,中村 延子,,33.0,女,民主,現,区議会議員,2.38,民主,80.0,131148
2015,中野,当,2492.0,久保 里香,,51.0,女,公明,現,区議会議員,2.36,公明,4.0,131148
2015,中野,当,2380.0,酒井 琢也,,41.0,男,民主,現,区議会議員,2.26,民主,80.0,131148
2015,中野,当,2375.0,市川 稔,,60.0,男,自民,現,区議会議員,2.25,自民,1.0,131148
2015,中野,当,2333.155,高橋 一実,,54.0,男,自民,現,区議会議員,2.21,自民,1.0,131148
2015,中野,当,2162.0,小宮山 隆志,,45.0,男,無所属,現,区議会議員,2.05,無所属,11.0,131148
2015,中野,当,2091.0,近藤 小枝子,,54.0,女,無所属,現,区議会議員,1.98,無所属,11.0,131148
2015,中野,当,2060.062,伊藤 正信,,51.0,男,自民,現,区議会議員,1.95,自民,1.0,131148
2015,中野,当,2049.0,若林 重男,,44.0,男,自民,現,区議会議員,1.94,自民,1.0,131148
2015,中野,当,2014.0,大内 慎吾,,53.0,男,自民,現,区議会議員,1.91,自民,1.0,131148
2015,中野,当,1995.844,高橋 千あき,,59.0,女,自民,現,区議会議員,1.89,自民,1.0,131148
2015,中野,当,1963.0,加藤 拓磨,,35.0,男,自民,新,無職,1.86,自民,1.0,131148
2015,中野,当,1954.0,森 隆之,,32.0,男,民主,現,区議会議員,1.85,民主,80.0,131148
2015,中野,当,1934.0,小杉 一男,,48.0,男,共産,新,無職,1.83,共産,5.0,131148
2015,中野,当,1926.0,日野 崇,,39.0,男,公明,新,無職,1.83,公明,4.0,131148
2015,中野,当,1892.0,内川 和久,,55.0,男,自民,現,区議会議員,1.79,自民,1.0,131148
2015,中野,当,1860.0,白井 秀史,,45.0,男,公明,現,区議会議員,1.76,公明,4.0,131148
2015,中野,当,1818.937,伊東 伸治,,57.0,男,自民,現,区議会議員,1.73,自民,1.0,131148
2015,中野,当,1808.0,佐野 礼治,,68.0,男,自民,現,区議会議員,1.72,自民,1.0,131148
2015,中野,当,1801.0,甲田 百合子,,45.0,女,公明,現,区議会議員,1.71,公明,4.0,131148
2015,中野,当,1783.0,石坂 わたる,,38.0,男,無所属,現,区議会議員,1.69,無所属,11.0,131148
2015,中野,当,1781.0,南 勝彦,,54.0,男,公明,現,区議会議員,1.69,公明,4.0,131148
2015,中野,当,1776.581,小林 秀明,,61.0,男,公明,現,区議会議員,1.69,公明,4.0,131148
2015,中野,当,1764.0,細野 かよ子,,52.0,女,中野・生活者ネットワーク,新,編集業,1.67,,,131148
2015,中野,当,1746.496,平山 英明,,46.0,男,公明,現,区議会議員,1.66,公明,4.0,131148
2015,中野,当,1729.0,木村 広一,,44.0,男,公明,現,区議会議員,1.64,公明,4.0,131148
2015,中野,当,1642.0,内野 大三郎,,44.0,男,無所属,新,行政書士,1.56,無所属,11.0,131148
2015,中野,当,1641.921,小林 善一,,56.0,男,公明,現,区議会議員,1.56,公明,4.0,131148
2015,中野,当,1569.0,井佐 哲郎,,43.0,男,共産,新,政党職員,1.49,共産,5.0,131148
2015,中野,当,1548.0,広川 雅規,,34.0,男,共産,新,無職,1.47,共産,5.0,131148
2015,中野,当,1508.0,渡辺 武,,43.0,男,維新,新,会社員,1.43,維新,3.0,131148
2015,中野,当,1438.0,篠 国昭,,74.0,男,自民,現,区議会議員,1.36,自民,1.0,131148
2015,中野,落,1409.0,樋口 和正,,61.0,男,自民,現,建設会社社長,1.34,自民,1.0,131148
2015,中野,落,1268.0,立石 理郎,,28.0,男,無所属,新,NPO法人専務理事,1.2,無所属,11.0,131148
2015,中野,落,1259.0,奥田 憲二,,40.0,男,無所属,現,区議会議員,1.19,無所属,11.0,131148
2015,中野,落,1222.0,吉原 宏,,54.0,男,自民,現,区議会議員,1.16,自民,1.0,131148
2015,中野,落,1105.0,中川 美波,,50.0,女,次世代,新,カウンセラー,1.05,諸派,99.0,131148
2015,中野,落,1010.0,杉原 浩司,,49.0,男,諸,新,政党役員,0.96,,,131148
2015,中野,落,910.0,後藤 英之,,43.0,男,維新,現,区議会議員,0.86,維新,3.0,131148
2015,中野,落,841.0,大津 勉,,60.0,男,自民,新,無職,0.8,自民,1.0,131148
2015,中野,落,783.0,芳賀 達也,,26.0,男,無所属,新,団体役員,0.74,無所属,11.0,131148
2015,中野,落,636.0,石川 直行,,56.0,男,元気,現,区議会議員,0.6,諸派,99.0,131148
2015,中野,落,617.0,井手上 刀秀,,59.0,男,生活,新,塾経営,0.59,,,131148
2015,中野,落,609.0,柳浦 彰,,38.0,男,無所属,新,会社員,0.58,無所属,11.0,131148
2015,中野,落,420.0,内山 翔人,,33.0,男,無所属,新,俳優,0.4,無所属,11.0,131148
2015,中野,落,409.0,大島 克之,,57.0,男,無所属,新,自営業,0.39,無所属,11.0,131148
2015,中野,落,269.0,貫井 正,,52.0,男,無所属,新,中国史研究家,0.26,無所属,11.0,131148
2015,中野,落,219.0,田中 公明,,47.0,男,無所属,新,経営コンサルタント,0.21,無所属,11.0,131148
2015,中野,落,114.0,西野 貞吉,,78.0,男,無所属,新,無職,0.11,無所属,11.0,131148
2019,中野,当,4262.0,浦野 智美,,38.0,女,共産,元,政党職員,3.89,共産,5.0,131148
2019,中野,当,3467.0,桧山 隆,,35.0,男,立憲,現,区議会議員,3.16,立憲,2.0,131148
2019,中野,当,3428.0,河合 里奈,,39.0,女,立憲,新,デザイナー,3.13,立憲,2.0,131148
2019,中野,当,3088.0,吉田 康一郎,,51.0,男,育児支援と防災緑地と平らな歩道の中野,新,団体役員、元都議,2.82,,,131148
2019,中野,当,3054.0,酒井 琢也,,45.0,男,立憲,現,区議会議員,2.79,立憲,2.0,131148
2019,中野,当,2817.0,立石 理郎,,32.0,男,無所属,新,NPO理事,2.57,無所属,11.0,131148
2019,中野,当,2603.0,中村 延子,,37.0,女,立憲,現,区議会議員,2.37,立憲,2.0,131148
2019,中野,当,2587.0,久保 里香,,55.0,女,公明,現,区議会議員,2.36,公明,4.0,131148
2019,中野,当,2564.0,若林 重男,,48.0,男,自民,現,区議会議員,2.34,自民,1.0,131148
2019,中野,当,2515.745,稲垣 淳子,,48.0,女,無所属,現,区議会議員,2.29,無所属,11.0,131148
2019,中野,当,2446.0,木村 広一,,48.0,男,公明,現,区議会議員,2.23,公明,4.0,131148
2019,中野,当,2396.0,斉藤 百合,,56.0,女,立憲,新,無職,2.19,立憲,2.0,131148
2019,中野,当,2367.0,出井 良輔,,45.0,男,自民,現,区議会議員,2.16,自民,1.0,131148
2019,中野,当,2360.0,小宮山 隆志,,49.0,男,無所属,現,区議会議員,2.15,無所属,11.0,131148
2019,中野,当,2256.0,武藤 有子,,63.0,女,無所属,現,区議会議員,2.06,無所属,11.0,131148
2019,中野,当,2219.0,山本 崇志,,39.0,男,立憲,現,区議会議員,2.02,立憲,2.0,131148
2019,中野,当,2190.0,来住 和行,,71.0,男,共産,現,区議会議員,2.0,共産,5.0,131148
2019,中野,当,2181.882,森 隆之,,36.0,男,立憲,現,区議会議員,1.99,立憲,2.0,131148
2019,中野,当,2119.0,小林 善一,,60.0,男,公明,現,区議会議員,1.93,公明,4.0,131148
2019,中野,当,2116.714,高橋 一実,,58.0,男,自民,現,区議会議員,1.93,自民,1.0,131148
2019,中野,当,2086.0,内川 和久,,59.0,男,自民,現,区議会議員,1.9,自民,1.0,131148
2019,中野,当,2079.0,甲田 百合子,,49.0,女,公明,現,区議会議員,1.9,公明,4.0,131148
2019,中野,当,2046.0,日野 崇,,43.0,男,公明,現,区議会議員,1.87,公明,4.0,131148
2019,中野,当,2042.0,近藤 小枝子,,58.0,女,無所属,現,区議会議員,1.86,無所属,11.0,131148
2019,中野,当,1954.0,杉山 司,,49.0,男,立憲,現,区議会議員,1.78,立憲,2.0,131148
2019,中野,当,1953.0,市川 信太朗,,29.0,男,自民,新,無職,1.78,自民,1.0,131148
2019,中野,当,1928.0,平山 英明,,50.0,男,公明,現,区議会議員,1.76,公明,4.0,131148
2019,中野,当,1919.0,白井 秀史,,49.0,男,公明,現,区議会議員,1.75,公明,4.0,131148
2019,中野,当,1896.0,大内 慎吾,,57.0,男,自民,現,区議会議員,1.73,自民,1.0,131148
2019,中野,当,1892.0,加藤 拓磨,,39.0,男,自民,現,区議会議員,1.73,自民,1.0,131148
2019,中野,当,1841.0,南 勝彦,,58.0,男,公明,現,区議会議員,1.68,公明,4.0,131148
2019,中野,当,1840.0,羽鳥 大輔,,32.0,男,共産,現,区議会議員,1.68,共産,5.0,131148
2019,中野,当,1807.254,内野 大三郎,,48.0,男,都民ファーストの会,現,区議会議員,1.65,諸派,99.0,131148
2019,中野,当,1779.0,小杉 一男,,52.0,男,共産,現,区議会議員,1.62,共産,5.0,131148
2019,中野,当,1771.0,石坂 わたる,,42.0,男,無所属,現,区議会議員,1.62,無所属,11.0,131148
2019,中野,当,1703.083,伊藤 正信,,55.0,男,自民,現,区議会議員,1.55,自民,1.0,131148
2019,中野,当,1674.0,長沢 和彦,,57.0,男,共産,現,区議会議員,1.53,共産,5.0,131148
2019,中野,当,1606.0,竹村 明広,,51.0,男,NHKから国民を守る党,新,無職,1.47,NHK,9.0,131148
2019,中野,当,1587.285,高橋 千あき,,63.0,女,自民,現,区議会議員,1.45,自民,1.0,131148
2019,中野,当,1578.0,渡辺 武,,47.0,男,都民ファーストの会,現,区議会議員,1.44,諸派,99.0,131148
2019,中野,当,1556.0,井佐 哲郎,,47.0,男,共産,現,区議会議員,1.42,共産,5.0,131148
2019,中野,当,1487.0,間 ひとみ,,36.0,女,無所属,新,自営業,1.36,無所属,11.0,131148
2019,中野,落,1467.0,佐野 晃子,,45.0,女,自民,新,声楽家,1.34,自民,1.0,131148
2019,中野,落,1463.0,細野 かよ子,,56.0,女,中野・生活者ネットワーク,現,区議会議員,1.33,,,131148
2019,中野,落,1441.916,伊東 伸治,,61.0,男,自民,現,区議会議員,1.32,自民,1.0,131148
2019,中野,落,1437.0,北原 奉昭,,73.0,男,自民,現,区議会議員,1.31,自民,1.0,131148
2019,中野,落,1415.0,篠 国昭,,78.0,男,自民,現,区議会議員,1.29,自民,1.0,131148
2019,中野,落,1291.0,広川 雅規,,38.0,男,共産,現,区議会議員,1.18,共産,5.0,131148
2019,中野,落,1015.0,大津 勉,,64.0,男,自民,新,無職,0.93,自民,1.0,131148
2019,中野,落,930.0,秋元 泰之,,38.0,男,自民,新,葬祭業役員,0.85,自民,1.0,131148
2019,中野,落,787.0,細貝 悠,,26.0,男,無所属,新,無職,0.72,無所属,11.0,131148
2019,中野,落,693.0,鵜飼 豊士,,39.0,男,自民,新,会社役員,0.63,自民,1.0,131148
2019,中野,落,646.0,平地 早都子,,47.0,女,自民,新,会社役員,0.59,自民,1.0,131148
2019,中野,落,512.0,染川 貴仁,,30.0,男,ブラック企業をなくす党,新,団体代表,0.47,,,131148
2019,中野,落,432.0,白柏 貴子,,35.0,女,幸福実現党,新,保育士,0.39,諸派,99.0,131148
2019,中野,落,298.0,大木 慶一,,51.0,男,無所属,新,自営業,0.27,無所属,11.0,131148
2019,中野,落,291.117,太田 亘,,62.0,男,無所属,新,政治団体役員,0.27,無所属,11.0,131148
2019,中野,落,230.0,土屋 誠,,42.0,男,国民,新,会社経営,0.21,国民,6.0,131148
2019,中野,落,138.0,川部 貴之,,28.0,男,無所属,新,無職,0.13,無所属,11.0,131148
2019,中野,落,95.0,水間 純,,33.0,男,無所属,新,会社役員,0.09,無所属,11.0,131148
2011,杉並,当,8115.0,大和田 伸,,30.0,男,自民,新,,4.58,自民,1.0,131156
2011,杉並,当,4533.0,木梨 盛祥,,61.0,男,無所属,元,,2.56,無所属,11.0,131156
2011,杉並,当,4478.193,原田 暁,,35.0,男,共産,現,,2.53,共産,5.0,131156
2011,杉並,当,3977.0,堀部 康,,40.0,男,無所属,現,,2.25,無所属,11.0,131156
2011,杉並,当,3857.0,脇坂 達也,,28.0,男,自民,現,,2.18,自民,1.0,131156
2011,杉並,当,3751.0,藤本 直也,,39.0,男,自民,現,,2.12,自民,1.0,131156
2011,杉並,当,3524.0,横田 政直,,42.0,男,みんな,現,,1.99,諸派,99.0,131156
2011,杉並,当,3515.0,吉田 愛,,37.0,女,自民,現,,1.98,自民,1.0,131156
2011,杉並,当,3488.0,須黒 奈緒,,31.0,女,無所属,現,,1.97,無所属,11.0,131156
2011,杉並,当,3477.0,新城 節子,,48.0,女,無所属,元,,1.96,無所属,11.0,131156
2011,杉並,当,3421.0,小泉 靖男,,69.0,男,自民,現,,1.93,自民,1.0,131156
2011,杉並,当,3210.0,結柴 誠一,,63.0,男,無所属,現,,1.81,無所属,11.0,131156
2011,杉並,当,3201.549,富本 卓,,43.0,男,自民,現,,1.81,自民,1.0,131156
2011,杉並,当,3179.0,曽根 文子,,42.0,女,杉並・生活者ネットワーク,新,,1.79,,,131156
2011,杉並,当,2945.005,佐々木 浩,,46.0,男,日本創新党,元,,1.66,諸派,99.0,131156
2011,杉並,当,2915.0,金子 健太郎,,35.0,男,共産,新,,1.65,共産,5.0,131156
2011,杉並,当,2879.159,鈴木 信男,,66.0,男,共産,現,,1.63,共産,5.0,131156
2011,杉並,当,2864.0,河津 利恵子,,54.0,女,民主,現,,1.62,民主,80.0,131156
2011,杉並,当,2845.022,山本 弘子,,43.0,女,公明,新,,1.61,公明,4.0,131156
2011,杉並,当,2802.977,山本 明美,,46.0,女,民主,新,,1.58,民主,80.0,131156
2011,杉並,当,2777.0,横山 江美,,59.0,女,公明,現,,1.57,公明,4.0,131156
2011,杉並,当,2707.0,松浦 芳子,,63.0,女,日本創新党,現,,1.53,諸派,99.0,131156
2011,杉並,当,2706.0,大熊 昌巳,,58.0,男,自民,現,,1.53,自民,1.0,131156
2011,杉並,当,2689.0,小松 久子,,58.0,女,杉並・生活者ネットワーク,現,,1.52,,,131156
2011,杉並,当,2681.0,井口 かづ子,,66.0,女,自民,現,,1.51,自民,1.0,131156
2011,杉並,当,2659.0,大泉 時男,,69.0,男,自民,現,,1.5,自民,1.0,131156
2011,杉並,当,2625.45,富田 琢,,35.0,男,共産,新,,1.48,共産,5.0,131156
2011,杉並,当,2617.0,川原口 宏之,,46.0,男,公明,現,,1.48,公明,4.0,131156
2011,杉並,当,2596.0,市橋 綾子,,58.0,女,杉並・生活者ネットワーク,現,,1.47,,,131156
2011,杉並,当,2588.0,樟山 美紀,,48.0,女,共産,現,,1.46,共産,5.0,131156
2011,杉並,当,2572.878,今井 洋,,50.0,男,自民,新,,1.45,自民,1.0,131156
2011,杉並,当,2526.0,斉藤 常男,,74.0,男,自民,現,,1.43,自民,1.0,131156
2011,杉並,当,2523.0,渡辺 富士雄,,51.0,男,公明,現,,1.42,公明,4.0,131156
2011,杉並,当,2522.672,安斉 昭,,41.0,男,民主,現,,1.42,民主,80.0,131156
2011,杉並,当,2521.313,山田 耕平,,30.0,男,共産,新,,1.42,共産,5.0,131156
2011,杉並,当,2508.0,中村 康弘,,44.0,男,公明,現,,1.42,公明,4.0,131156
2011,杉並,当,2442.0,岩田 生真,,40.0,男,無所属,現,,1.38,無所属,11.0,131156
2011,杉並,当,2433.0,北 明範,,46.0,男,公明,現,,1.37,公明,4.0,131156
2011,杉並,当,2401.0,市来 伴子,,33.0,女,社民,新,,1.36,社民,8.0,131156
2011,杉並,当,2384.0,浅井 邦夫,,60.0,男,自民,新,,1.35,自民,1.0,131156
2011,杉並,当,2362.0,小川 宗次郎,,45.0,男,民主,現,,1.33,民主,80.0,131156
2011,杉並,当,2361.0,関 昌央,,58.0,男,自民,現,,1.33,自民,1.0,131156
2011,杉並,当,2360.0,奥山 妙子,,53.0,女,無所属,現,,1.33,無所属,11.0,131156
2011,杉並,当,2356.0,田中 裕太郎,,35.0,男,自民,新,,1.33,自民,1.0,131156
2011,杉並,当,2304.0,大槻 城一,,49.0,男,公明,現,,1.3,公明,4.0,131156
2011,杉並,当,2261.0,島田 敏光,,54.0,男,公明,現,,1.28,公明,4.0,131156
2011,杉並,当,2124.0,山下 和明,,47.0,男,民主,新,,1.2,民主,80.0,131156
2011,杉並,当,2116.0,増田 裕一,,33.0,男,民主,現,,1.19,民主,80.0,131156
2011,杉並,落,2109.0,田代 聡,,48.0,男,民主,現,,1.19,民主,80.0,131156
2011,杉並,落,1961.0,葉梨 俊郎,,52.0,男,自民,現,,1.11,自民,1.0,131156
2011,杉並,落,1898.0,伊田 明行,,72.0,男,自民,現,,1.07,自民,1.0,131156
2011,杉並,落,1832.0,松尾 百合,,52.0,女,無所属,現,,1.03,無所属,11.0,131156
2011,杉並,落,1764.0,太田 哲二,,63.0,男,無所属,現,,1.0,無所属,11.0,131156
2011,杉並,落,1764.0,北島 邦彦,,51.0,男,都政を革新する会,現,,1.0,,,131156
2011,杉並,落,1743.0,手塚 和泉,,35.0,女,無所属,新,,0.98,無所属,11.0,131156
2011,杉並,落,1716.0,亀田 勝,,33.0,男,民主,新,,0.97,民主,80.0,131156
2011,杉並,落,1714.0,井原 太一,,56.0,男,無所属,新,,0.97,無所属,11.0,131156
2011,杉並,落,1682.0,木塚 和人,,46.0,男,みんな,新,,0.95,諸派,99.0,131156
2011,杉並,落,1658.0,後藤 麻衣,,38.0,女,無所属,新,,0.94,無所属,11.0,131156
2011,杉並,落,1498.0,川人 敦夫,,58.0,男,みんな,新,,0.85,諸派,99.0,131156
2011,杉並,落,1454.0,板谷 誠一,,42.0,男,無所属,新,,0.82,無所属,11.0,131156
2011,杉並,落,1317.686,山田 泰志,,32.0,男,無所属,新,,0.74,無所属,11.0,131156
2011,杉並,落,1301.0,稲吉 朗,,51.0,男,みんな,新,,0.73,諸派,99.0,131156
2011,杉並,落,1120.84,鈴木 俊行,,51.0,男,自民,新,,0.63,自民,1.0,131156
2011,杉並,落,1099.0,堀永 晋午,,33.0,男,民主,新,,0.62,民主,80.0,131156
2011,杉並,落,989.0,唯川 明日香,,31.0,女,無所属,新,,0.56,無所属,11.0,131156
2011,杉並,落,870.0,生田 尚史,,41.0,男,みんな,新,,0.49,諸派,99.0,131156
2011,杉並,落,506.134,平山 哲,,43.0,男,無所属,新,,0.29,無所属,11.0,131156
2011,杉並,落,500.0,松本 浩一,,30.0,男,無所属,新,,0.28,無所属,11.0,131156
2011,杉並,落,342.116,水野 宏,,63.0,男,無所属,新,,0.19,無所属,11.0,131156
2011,杉並,落,312.0,備 大始郎,,25.0,男,無所属,新,,0.18,無所属,11.0,131156
2011,杉並,落,285.0,森 茂直,,38.0,男,無所属,新,,0.16,無所属,11.0,131156
2015,杉並,当,6917.0,大和田 伸,,34.0,男,自民,現,杉並区議会議員,3.82,自民,1.0,131156
2015,杉並,当,5926.0,脇坂 達也,,32.0,男,自民,現,杉並区議会議員,3.27,自民,1.0,131156
2015,杉並,当,5568.0,原田 暁,,39.0,男,共産,現,杉並区議会議員,3.07,共産,5.0,131156
2015,杉並,当,5200.0,曽根 文子,,46.0,女,ネット,現,杉並区議会議員,2.87,,,131156
2015,杉並,当,4888.0,堀部 康,,44.0,男,無所属,元,自営業,2.7,無所属,11.0,131156
2015,杉並,当,4471.0,樟山 美紀,,52.0,女,共産,現,杉並区議会議員,2.47,共産,5.0,131156
2015,杉並,当,4434.234,富田 琢,,39.0,男,共産,現,杉並区議会議員,2.45,共産,5.0,131156
2015,杉並,当,4279.0,小林 優美,,26.0,女,無所属,新,予備校講師,2.36,無所属,11.0,131156
2015,杉並,当,3849.0,市来 伴子,,37.0,女,社民,現,杉並区議会議員,2.12,社民,8.0,131156
2015,杉並,当,3766.0,山田 耕平,,34.0,男,共産,現,杉並区議会議員,2.08,共産,5.0,131156
